incident_id,date,time,road_code,road_name,km_marker,direction,incident_type,severity,vehicles_involved,clearance_minutes,weather_related,note
ACC_2024_14336,2024-10-23,07:33,0111,Ljubljana-Novo Mesto,12.6,Both,Rear-end collision,Minor,2,57,No,Based on Slovenian Police statistics
ACC_2024_12309,2024-10-23,08:40,0071,Ljubljana-Kranj,4.6,Both,Rear-end collision,Minor,2,46,Yes,Based on Slovenian Police statistics
ACC_2024_13804,2024-10-23,09:01,0021,Ljubljana Ring,47.1,Both,Side collision,Minor,2,25,No,Based on Slovenian Police statistics
ACC_2024_13894,2024-10-23,09:39,0081,Celje-Velenje,44.6,Both,Side collision,Minor,2,47,No,Based on Slovenian Police statistics
ACC_2024_11287,2024-10-23,09:48,0121,Kranj-Bled,25.9,Direction B,Single vehicle accident,Major,1,76,Yes,Based on Slovenian Police statistics
ACC_2024_14313,2024-10-23,09:50,0041,Celje-Maribor,40.2,Direction A,Side collision,Minor,2,56,No,Based on Slovenian Police statistics
ACC_2024_13385,2024-10-23,09:55,0051,Ljubljana-Celje,37.0,Direction A,Side collision,Minor,2,22,Yes,Based on Slovenian Police statistics
ACC_2024_12657,2024-10-23,10:25,0091,Novo Mesto-Ljubljana,18.1,Direction A,Side collision,Minor,2,38,Yes,Based on Slovenian Police statistics
ACC_2024_11985,2024-10-23,12:10,0051,Ljubljana-Celje,8.5,Both,Rear-end collision,Minor,2,36,Yes,Based on Slovenian Police statistics
ACC_2024_13264,2024-10-23,14:00,0091,Novo Mesto-Ljubljana,3.1,Both,Side collision,Minor,2,31,No,Based on Slovenian Police statistics
ACC_2024_12816,2024-10-23,14:49,0071,Ljubljana-Kranj,12.0,Direction A,Side collision,Minor,2,46,No,Based on Slovenian Police statistics
ACC_2024_14389,2024-10-23,15:38,0051,Ljubljana-Celje,29.5,Direction B,Single vehicle accident,Minor,1,47,No,Based on Slovenian Police statistics
ACC_2024_12598,2024-10-23,16:47,0051,Ljubljana-Celje,10.9,Direction A,Multi-vehicle accident,Minor,3,51,No,Based on Slovenian Police statistics
ACC_2024_12714,2024-10-24,08:34,0021,Ljubljana Ring,40.2,Both,Rear-end collision,Minor,2,49,Yes,Based on Slovenian Police statistics
ACC_2024_14036,2024-10-24,09:28,0171,Bled-Austria Border,27.5,Both,Side collision,Minor,2,38,No,Based on Slovenian Police statistics
ACC_2024_12843,2024-10-24,11:50,0051,Ljubljana-Celje,5.6,Both,Single vehicle accident,Minor,1,25,No,Based on Slovenian Police statistics
ACC_2024_12555,2024-10-24,23:48,0041,Celje-Maribor,31.4,Direction A,Single vehicle accident,Minor,1,26,Yes,Based on Slovenian Police statistics
ACC_2024_13538,2024-10-25,14:03,0171,Bled-Austria Border,37.2,Direction B,Single vehicle accident,Minor,1,32,No,Based on Slovenian Police statistics
ACC_2024_13220,2024-10-25,15:19,0051,Ljubljana-Celje,22.8,Direction A,Rear-end collision,Minor,2,40,No,Based on Slovenian Police statistics
ACC_2024_12902,2024-10-25,15:55,0031,Koper-Ljubljana,20.9,Direction B,Single vehicle accident,Minor,1,23,No,Based on Slovenian Police statistics
ACC_2024_12699,2024-10-25,16:38,0081,Celje-Velenje,40.9,Direction A,Rear-end collision,Minor,2,42,Yes,Based on Slovenian Police statistics
ACC_2024_11523,2024-10-25,20:17,0031,Koper-Ljubljana,34.3,Both,Side collision,Minor,2,22,No,Based on Slovenian Police statistics
ACC_2024_12192,2024-10-25,21:15,0031,Koper-Ljubljana,21.2,Direction A,Side collision,Minor,2,42,No,Based on Slovenian Police statistics
ACC_2024_13769,2024-10-26,08:33,0171,Bled-Austria Border,34.6,Direction B,Multi-vehicle accident,Minor,3,43,No,Based on Slovenian Police statistics
ACC_2024_13960,2024-10-26,09:49,0051,Ljubljana-Celje,43.1,Both,Rear-end collision,Minor,2,30,No,Based on Slovenian Police statistics
ACC_2024_11316,2024-10-26,14:02,0171,Bled-Austria Border,6.1,Direction A,Multi-vehicle accident,Major,3,68,Yes,Based on Slovenian Police statistics
ACC_2024_13113,2024-10-26,17:55,0071,Ljubljana-Kranj,45.0,Direction A,Side collision,Minor,2,23,No,Based on Slovenian Police statistics
ACC_2024_11468,2024-10-26,18:06,0091,Novo Mesto-Ljubljana,42.9,Both,Rear-end collision,Minor,2,31,No,Based on Slovenian Police statistics
ACC_2024_14281,2024-10-26,18:42,0161,Koper Port,37.4,Direction B,Single vehicle accident,Minor,1,56,No,Based on Slovenian Police statistics
ACC_2024_11311,2024-10-27,04:14,0071,Ljubljana-Kranj,10.9,Direction A,Side collision,Major,2,110,No,Based on Slovenian Police statistics
ACC_2024_12114,2024-10-27,07:15,0015a,Maribor HC,27.6,Direction B,Rear-end collision,Minor,2,33,No,Based on Slovenian Police statistics
ACC_2024_12871,2024-10-27,08:38,0091,Novo Mesto-Ljubljana,24.4,Direction B,Side collision,Minor,2,37,No,Based on Slovenian Police statistics
ACC_2024_13843,2024-10-27,11:23,0031,Koper-Ljubljana,17.6,Direction A,Single vehicle accident,Minor,1,46,No,Based on Slovenian Police statistics
ACC_2024_11363,2024-10-27,13:54,0171,Bled-Austria Border,19.0,Direction B,Rear-end collision,Major,2,62,Yes,Based on Slovenian Police statistics
ACC_2024_13500,2024-10-27,14:14,0091,Novo Mesto-Ljubljana,11.1,Direction B,Rear-end collision,Minor,2,21,No,Based on Slovenian Police statistics
ACC_2024_11327,2024-10-27,14:37,0051,Ljubljana-Celje,34.6,Direction B,Rear-end collision,Major,2,84,No,Based on Slovenian Police statistics
ACC_2024_13216,2024-10-27,14:47,0051,Ljubljana-Celje,39.5,Direction A,Multi-vehicle accident,Minor,3,38,No,Based on Slovenian Police statistics
ACC_2024_11524,2024-10-27,16:24,0071,Ljubljana-Kranj,32.8,Both,Single vehicle accident,Minor,1,32,No,Based on Slovenian Police statistics
ACC_2024_13905,2024-10-27,17:11,0021,Ljubljana Ring,25.0,Direction A,Side collision,Minor,2,38,No,Based on Slovenian Police statistics
ACC_2024_12608,2024-10-28,00:50,0161,Koper Port,5.7,Direction B,Single vehicle accident,Minor,1,43,No,Based on Slovenian Police statistics
ACC_2024_12685,2024-10-28,07:21,0021,Ljubljana Ring,11.5,Both,Side collision,Minor,2,58,No,Based on Slovenian Police statistics
ACC_2024_11399,2024-10-28,07:58,0031,Koper-Ljubljana,41.4,Both,Rear-end collision,Major,2,61,No,Based on Slovenian Police statistics
ACC_2024_12863,2024-10-28,08:00,0021,Ljubljana Ring,38.4,Both,Side collision,Minor,2,59,No,Based on Slovenian Police statistics
ACC_2024_14294,2024-10-28,08:15,0071,Ljubljana-Kranj,31.6,Direction B,Rear-end collision,Minor,2,59,No,Based on Slovenian Police statistics
ACC_2024_12125,2024-10-28,14:34,0031,Koper-Ljubljana,30.8,Direction A,Side collision,Minor,2,42,No,Based on Slovenian Police statistics
ACC_2024_13481,2024-10-28,16:53,0091,Novo Mesto-Ljubljana,13.1,Both,Single vehicle accident,Minor,1,22,Yes,Based on Slovenian Police statistics
ACC_2024_13622,2024-10-28,17:17,0031,Koper-Ljubljana,26.3,Direction A,Rear-end collision,Minor,2,49,Yes,Based on Slovenian Police statistics
ACC_2024_13454,2024-10-28,17:41,0071,Ljubljana-Kranj,26.9,Both,Rear-end collision,Minor,2,57,No,Based on Slovenian Police statistics
ACC_2024_11516,2024-10-28,17:50,0041,Celje-Maribor,49.5,Both,Rear-end collision,Minor,2,30,No,Based on Slovenian Police statistics
ACC_2024_13084,2024-10-28,17:51,0091,Novo Mesto-Ljubljana,17.0,Both,Single vehicle accident,Minor,1,23,No,Based on Slovenian Police statistics
ACC_2024_12651,2024-10-28,17:53,0051,Ljubljana-Celje,2.1,Direction B,Side collision,Minor,2,33,Yes,Based on Slovenian Police statistics
ACC_2024_13260,2024-10-29,01:33,0031,Koper-Ljubljana,16.0,Direction B,Single vehicle accident,Minor,1,60,No,Based on Slovenian Police statistics
ACC_2024_13184,2024-10-29,07:21,0031,Koper-Ljubljana,44.4,Direction A,Single vehicle accident,Minor,1,20,No,Based on Slovenian Police statistics
ACC_2024_13615,2024-10-29,14:31,0021,Ljubljana Ring,19.4,Both,Single vehicle accident,Minor,1,35,No,Based on Slovenian Police statistics
ACC_2024_11886,2024-10-29,14:42,0071,Ljubljana-Kranj,36.7,Both,Rear-end collision,Minor,2,50,No,Based on Slovenian Police statistics
ACC_2024_11742,2024-10-29,15:35,0051,Ljubljana-Celje,21.8,Direction A,Rear-end collision,Minor,2,58,No,Based on Slovenian Police statistics
ACC_2024_13397,2024-10-29,17:14,0021,Ljubljana Ring,49.6,Direction A,Side collision,Minor,2,46,Yes,Based on Slovenian Police statistics
ACC_2024_11646,2024-10-29,17:35,0071,Ljubljana-Kranj,5.2,Direction B,Single vehicle accident,Minor,1,27,No,Based on Slovenian Police statistics
ACC_2024_11491,2024-10-29,17:51,0121,Kranj-Bled,3.9,Both,Single vehicle accident,Minor,1,43,No,Based on Slovenian Police statistics
ACC_2024_13734,2024-10-29,18:07,0171,Bled-Austria Border,33.3,Both,Side collision,Minor,2,32,No,Based on Slovenian Police statistics
ACC_2024_14215,2024-10-29,18:52,0051,Ljubljana-Celje,20.0,Direction A,Side collision,Minor,2,33,Yes,Based on Slovenian Police statistics
ACC_2024_13745,2024-10-30,08:41,0071,Ljubljana-Kranj,31.2,Direction A,Multi-vehicle accident,Minor,3,48,No,Based on Slovenian Police statistics
ACC_2024_12755,2024-10-30,15:40,0041,Celje-Maribor,40.9,Both,Side collision,Minor,2,25,No,Based on Slovenian Police statistics
ACC_2024_11762,2024-10-30,17:49,0071,Ljubljana-Kranj,41.0,Direction B,Single vehicle accident,Minor,1,24,No,Based on Slovenian Police statistics
ACC_2024_13880,2024-10-30,18:09,0121,Kranj-Bled,36.9,Direction B,Side collision,Minor,2,58,No,Based on Slovenian Police statistics
ACC_2024_13598,2024-10-30,18:26,0031,Koper-Ljubljana,12.7,Direction B,Side collision,Minor,2,27,No,Based on Slovenian Police statistics
ACC_2024_11465,2024-10-30,18:28,0091,Novo Mesto-Ljubljana,1.8,Direction B,Single vehicle accident,Minor,1,47,No,Based on Slovenian Police statistics
ACC_2024_12498,2024-10-30,22:54,0021,Ljubljana Ring,31.4,Both,Single vehicle accident,Minor,1,52,Yes,Based on Slovenian Police statistics
ACC_2024_13775,2024-10-31,07:01,0161,Koper Port,34.0,Direction A,Rear-end collision,Minor,2,55,No,Based on Slovenian Police statistics
ACC_2024_13861,2024-10-31,08:18,0031,Koper-Ljubljana,9.7,Direction A,Rear-end collision,Minor,2,37,No,Based on Slovenian Police statistics
ACC_2024_12157,2024-10-31,08:45,0071,Ljubljana-Kranj,37.5,Direction B,Rear-end collision,Minor,2,32,Yes,Based on Slovenian Police statistics
ACC_2024_11377,2024-10-31,09:45,0171,Bled-Austria Border,21.7,Direction B,Multi-vehicle accident,Major,3,96,Yes,Based on Slovenian Police statistics
ACC_2024_11332,2024-10-31,14:12,0071,Ljubljana-Kranj,19.3,Direction B,Side collision,Major,2,94,Yes,Based on Slovenian Police statistics
ACC_2024_13726,2024-10-31,16:06,0121,Kranj-Bled,30.9,Direction A,Side collision,Minor,2,32,No,Based on Slovenian Police statistics
ACC_2024_11980,2024-10-31,17:20,0031,Koper-Ljubljana,10.1,Both,Rear-end collision,Minor,2,31,No,Based on Slovenian Police statistics
ACC_2024_11629,2024-10-31,17:31,0051,Ljubljana-Celje,15.9,Direction B,Side collision,Minor,2,42,No,Based on Slovenian Police statistics
ACC_2024_14000,2024-10-31,17:54,0171,Bled-Austria Border,39.3,Direction B,Side collision,Minor,2,43,No,Based on Slovenian Police statistics
ACC_2024_13236,2024-10-31,18:01,0081,Celje-Velenje,46.7,Both,Single vehicle accident,Minor,1,34,Yes,Based on Slovenian Police statistics
ACC_2024_14059,2024-11-01,09:59,0051,Ljubljana-Celje,13.7,Direction A,Rear-end collision,Minor,2,47,No,Based on Slovenian Police statistics
ACC_2024_12906,2024-11-01,17:36,0041,Celje-Maribor,36.8,Direction B,Rear-end collision,Minor,2,36,No,Based on Slovenian Police statistics
ACC_2024_12251,2024-11-01,17:42,0041,Celje-Maribor,20.7,Direction A,Rear-end collision,Minor,2,24,No,Based on Slovenian Police statistics
ACC_2024_13728,2024-11-01,19:34,0015a,Maribor HC,48.3,Direction B,Rear-end collision,Minor,2,35,No,Based on Slovenian Police statistics
ACC_2024_12979,2024-11-02,02:16,0071,Ljubljana-Kranj,29.5,Direction A,Rear-end collision,Minor,2,22,No,Based on Slovenian Police statistics
ACC_2024_13494,2024-11-02,07:05,0051,Ljubljana-Celje,42.7,Both,Rear-end collision,Minor,2,27,No,Based on Slovenian Police statistics
ACC_2024_13570,2024-11-02,08:37,0011,Bertoki HC,33.9,Direction B,Single vehicle accident,Minor,1,40,No,Based on Slovenian Police statistics
ACC_2024_14326,2024-11-02,09:03,0161,Koper Port,37.8,Both,Rear-end collision,Minor,2,22,No,Based on Slovenian Police statistics
ACC_2024_12045,2024-11-02,09:38,0091,Novo Mesto-Ljubljana,9.2,Direction B,Side collision,Minor,2,43,No,Based on Slovenian Police statistics
ACC_2024_11304,2024-11-02,09:56,0071,Ljubljana-Kranj,43.3,Direction B,Multi-vehicle accident,Major,3,112,Yes,Based on Slovenian Police statistics
ACC_2024_12937,2024-11-02,14:20,0021,Ljubljana Ring,45.1,Direction A,Single vehicle accident,Minor,1,22,Yes,Based on Slovenian Police statistics
ACC_2024_14302,2024-11-02,14:36,0041,Celje-Maribor,17.4,Direction B,Side collision,Minor,2,23,No,Based on Slovenian Police statistics
ACC_2024_12675,2024-11-02,16:22,0051,Ljubljana-Celje,6.2,Both,Side collision,Minor,2,48,No,Based on Slovenian Police statistics
ACC_2024_12954,2024-11-02,17:06,0031,Koper-Ljubljana,36.2,Both,Side collision,Minor,2,20,No,Based on Slovenian Police statistics
ACC_2024_12346,2024-11-02,17:21,0015a,Maribor HC,0.3,Direction B,Single vehicle accident,Minor,1,47,Yes,Based on Slovenian Police statistics
ACC_2024_11600,2024-11-02,18:17,0041,Celje-Maribor,35.0,Both,Side collision,Minor,2,53,No,Based on Slovenian Police statistics
ACC_2024_11791,2024-11-03,08:36,0015a,Maribor HC,25.5,Both,Single vehicle accident,Minor,1,32,Yes,Based on Slovenian Police statistics
ACC_2024_12647,2024-11-03,10:39,0071,Ljubljana-Kranj,40.1,Direction B,Side collision,Minor,2,34,No,Based on Slovenian Police statistics
ACC_2024_13400,2024-11-03,15:38,0071,Ljubljana-Kranj,30.5,Both,Rear-end collision,Minor,2,50,No,Based on Slovenian Police statistics
ACC_2024_12803,2024-11-03,15:48,0091,Novo Mesto-Ljubljana,14.3,Direction B,Single vehicle accident,Minor,1,60,No,Based on Slovenian Police statistics
ACC_2024_12295,2024-11-03,17:54,0031,Koper-Ljubljana,35.0,Direction A,Rear-end collision,Minor,2,29,No,Based on Slovenian Police statistics
ACC_2024_13791,2024-11-03,18:37,0031,Koper-Ljubljana,30.6,Direction B,Single vehicle accident,Minor,1,55,No,Based on Slovenian Police statistics
ACC_2024_12566,2024-11-04,04:47,0171,Bled-Austria Border,19.3,Direction A,Single vehicle accident,Minor,1,24,No,Based on Slovenian Police statistics
ACC_2024_12872,2024-11-04,08:08,0161,Koper Port,39.5,Both,Side collision,Minor,2,44,Yes,Based on Slovenian Police statistics
ACC_2024_12903,2024-11-04,08:39,0071,Ljubljana-Kranj,28.6,Both,Rear-end collision,Minor,2,27,Yes,Based on Slovenian Police statistics
ACC_2024_11830,2024-11-04,09:01,0071,Ljubljana-Kranj,18.3,Direction B,Side collision,Minor,2,28,No,Based on Slovenian Police statistics
ACC_2024_12708,2024-11-04,09:30,0171,Bled-Austria Border,33.0,Direction A,Rear-end collision,Minor,2,45,No,Based on Slovenian Police statistics
ACC_2024_11589,2024-11-04,10:40,0171,Bled-Austria Border,18.6,Direction A,Rear-end collision,Minor,2,49,Yes,Based on Slovenian Police statistics
ACC_2024_11831,2024-11-04,14:00,0051,Ljubljana-Celje,12.9,Direction A,Side collision,Minor,2,44,No,Based on Slovenian Police statistics
ACC_2024_14106,2024-11-04,14:14,0031,Koper-Ljubljana,47.4,Direction A,Multi-vehicle accident,Minor,3,36,No,Based on Slovenian Police statistics
ACC_2024_13259,2024-11-04,14:38,0071,Ljubljana-Kranj,4.3,Direction B,Multi-vehicle accident,Minor,3,34,No,Based on Slovenian Police statistics
ACC_2024_12508,2024-11-04,15:32,0121,Kranj-Bled,30.8,Both,Single vehicle accident,Minor,1,36,No,Based on Slovenian Police statistics
ACC_2024_12017,2024-11-04,15:38,0071,Ljubljana-Kranj,6.1,Both,Single vehicle accident,Minor,1,40,No,Based on Slovenian Police statistics
ACC_2024_12819,2024-11-04,15:58,0051,Ljubljana-Celje,30.1,Direction A,Rear-end collision,Minor,2,38,No,Based on Slovenian Police statistics
ACC_2024_14322,2024-11-04,18:59,0071,Ljubljana-Kranj,39.1,Direction A,Rear-end collision,Minor,2,26,No,Based on Slovenian Police statistics
ACC_2024_11880,2024-11-05,07:02,0011,Bertoki HC,40.0,Direction A,Single vehicle accident,Minor,1,26,No,Based on Slovenian Police statistics
ACC_2024_14148,2024-11-05,08:37,0031,Koper-Ljubljana,6.5,Direction A,Side collision,Minor,2,42,No,Based on Slovenian Police statistics
ACC_2024_12122,2024-11-05,08:54,0051,Ljubljana-Celje,40.4,Direction A,Rear-end collision,Minor,2,54,No,Based on Slovenian Police statistics
ACC_2024_11421,2024-11-05,14:51,0091,Novo Mesto-Ljubljana,40.6,Both,Side collision,Major,2,82,No,Based on Slovenian Police statistics
ACC_2024_13528,2024-11-05,16:10,0031,Koper-Ljubljana,9.2,Both,Single vehicle accident,Minor,1,29,No,Based on Slovenian Police statistics
ACC_2024_11893,2024-11-05,17:22,0071,Ljubljana-Kranj,30.3,Both,Single vehicle accident,Minor,1,25,No,Based on Slovenian Police statistics
ACC_2024_13610,2024-11-05,17:37,0051,Ljubljana-Celje,0.2,Direction A,Side collision,Minor,2,33,No,Based on Slovenian Police statistics
ACC_2024_13897,2024-11-05,18:09,0041,Celje-Maribor,12.5,Direction B,Rear-end collision,Minor,2,46,No,Based on Slovenian Police statistics
ACC_2024_12817,2024-11-05,18:12,0171,Bled-Austria Border,15.4,Both,Single vehicle accident,Minor,1,28,No,Based on Slovenian Police statistics
ACC_2024_12524,2024-11-06,01:27,0051,Ljubljana-Celje,18.6,Direction A,Side collision,Minor,2,51,No,Based on Slovenian Police statistics
ACC_2024_13235,2024-11-06,08:17,0091,Novo Mesto-Ljubljana,7.9,Direction B,Side collision,Minor,2,43,No,Based on Slovenian Police statistics
ACC_2024_14370,2024-11-06,08:28,0171,Bled-Austria Border,1.2,Direction A,Side collision,Minor,2,41,No,Based on Slovenian Police statistics
ACC_2024_12107,2024-11-06,09:09,0171,Bled-Austria Border,29.0,Both,Rear-end collision,Minor,2,20,No,Based on Slovenian Police statistics
ACC_2024_14094,2024-11-06,09:43,0111,Ljubljana-Novo Mesto,29.4,Both,Side collision,Minor,2,54,No,Based on Slovenian Police statistics
ACC_2024_11552,2024-11-06,18:06,0091,Novo Mesto-Ljubljana,40.4,Direction B,Single vehicle accident,Minor,1,56,No,Based on Slovenian Police statistics
ACC_2024_11333,2024-11-07,06:31,0161,Koper Port,48.1,Both,Multi-vehicle accident,Major,3,109,No,Based on Slovenian Police statistics
ACC_2024_12331,2024-11-07,08:10,0041,Celje-Maribor,21.1,Direction B,Single vehicle accident,Minor,1,24,No,Based on Slovenian Police statistics
ACC_2024_12382,2024-11-07,14:50,0021,Ljubljana Ring,18.8,Direction B,Side collision,Minor,2,27,Yes,Based on Slovenian Police statistics
ACC_2024_11855,2024-11-07,15:08,0021,Ljubljana Ring,42.6,Direction A,Rear-end collision,Minor,2,42,No,Based on Slovenian Police statistics
ACC_2024_12619,2024-11-07,15:31,0071,Ljubljana-Kranj,4.4,Direction B,Rear-end collision,Minor,2,35,No,Based on Slovenian Police statistics
ACC_2024_13684,2024-11-07,15:40,0021,Ljubljana Ring,26.0,Direction A,Single vehicle accident,Minor,1,36,No,Based on Slovenian Police statistics
ACC_2024_13668,2024-11-07,16:56,0031,Koper-Ljubljana,30.7,Both,Side collision,Minor,2,58,No,Based on Slovenian Police statistics
ACC_2024_12159,2024-11-07,17:07,0051,Ljubljana-Celje,12.5,Both,Side collision,Minor,2,47,Yes,Based on Slovenian Police statistics
ACC_2024_12300,2024-11-08,09:54,0051,Ljubljana-Celje,12.1,Both,Side collision,Minor,2,37,No,Based on Slovenian Police statistics
ACC_2024_14375,2024-11-08,12:30,0081,Celje-Velenje,6.2,Direction A,Side collision,Minor,2,44,No,Based on Slovenian Police statistics
ACC_2024_12999,2024-11-08,15:21,0051,Ljubljana-Celje,7.8,Direction B,Single vehicle accident,Minor,1,30,No,Based on Slovenian Police statistics
ACC_2024_11378,2024-11-08,16:04,0051,Ljubljana-Celje,29.4,Direction A,Single vehicle accident,Major,1,85,No,Based on Slovenian Police statistics
ACC_2024_11872,2024-11-08,16:14,0051,Ljubljana-Celje,24.8,Direction A,Single vehicle accident,Minor,1,50,No,Based on Slovenian Police statistics
